lib,chrs,start,stop,cos,width
144,Chr2,10158620,10160538,10159579,1918
144,Chr2,11889590,11890003,11889796,413
144,Chr2,15095734,15095941,15095838,207
144,Chr2,19573426,19573963,19573694,537
144,Chr4,88852,88983,88918,131
144,Chr4,11386019,11386304,11386161,285
144,Chr4,18206405,18208163,18207284,1758
144,Chr4,18465920,18466563,18466242,643
144,Chr5,172553,173733,173143,1180
144,Chr5,2628654,2630032,2629343,1378
144,Chr5,5526979,5536093,5531536,9114
144,Chr5,14239651,14240145,14239898,494
144,Chr5,20875486,20876387,20875936,901
144,Chr5,24069812,24070030,24069921,218
145,Chr1,126609,127093,126851,484
145,Chr1,1310038,1382716,1346377,72678
145,Chr1,2870937,2871042,2870989,105
145,Chr1,3670220,3670354,3670287,134
145,Chr1,6449908,6450216,6450062,308
145,Chr1,18856482,18856886,18856684,404
145,Chr1,20175137,20176520,20175829,1383
145,Chr1,21569456,21569822,21569639,366
145,Chr1,24647721,24647772,24647747,51
145,Chr1,25487427,25497948,25492687,10521
145,Chr1,28441219,28441659,28441439,440
145,Chr1,29242615,29242857,29242736,242
145,Chr2,8431290,8434110,8432700,2820
145,Chr2,16369471,16371836,16370653,2365
145,Chr2,18169172,18170309,18169740,1137
145,Chr3,3951385,3953125,3952255,1740
145,Chr3,9975114,9975303,9975208,189
145,Chr3,20488829,20489041,20488935,212
145,Chr3,22789228,22789801,22789514,573
145,Chr3,22991606,22992146,22991876,540
145,Chr4,6817855,6819258,6818557,1403
145,Chr4,11655212,11655263,11655238,51
145,Chr4,13976116,13977090,13976603,974
145,Chr5,5747697,5749086,5748391,1389
145,Chr5,9045619,9046830,9046225,1211
145,Chr5,16942905,16943203,16943054,298
145,Chr5,23098340,23100287,23099314,1947
145,Chr5,24700114,24707834,24703974,7720
145,Chr5,25937178,25938696,25937937,1518
146,Chr1,1022802,1064221,1043512,41419
146,Chr1,2762123,2762352,2762237,229
146,Chr1,4610331,4610498,4610415,167
146,Chr1,9969401,9969414,9969407,13
146,Chr1,30246586,30247151,30246868,565
146,Chr2,10827974,10828145,10828060,171
146,Chr2,15345720,15345812,15345766,92
146,Chr2,17827462,17827499,17827480,37
146,Chr3,1355404,1355640,1355522,236
146,Chr3,2001551,2002527,2002039,976
146,Chr3,3666785,3668118,3667451,1333
146,Chr3,6762924,6763359,6763142,435
146,Chr3,20940851,20941899,20941375,1048
146,Chr4,18317215,18317361,18317288,146
146,Chr5,3341166,3341364,3341265,198
146,Chr5,4039203,4039846,4039525,643
146,Chr5,4617594,4617721,4617658,127
146,Chr5,6832755,6833157,6832956,402
146,Chr5,14120413,14120510,14120461,97
146,Chr5,19222397,19225155,19223776,2758
146,Chr5,21047610,21047851,21047730,241
146,Chr5,26688668,26689017,26688842,349
147,Chr1,1223092,1223605,1223348,513
147,Chr1,7997201,7997704,7997453,503
147,Chr1,9634892,9635117,9635004,225
147,Chr1,20179885,20179967,20179926,82
147,Chr2,6293373,6293487,6293430,114
147,Chr2,7122829,7122964,7122897,135
147,Chr2,8721455,8723123,8722289,1668
147,Chr2,9249552,9250261,9249906,709
147,Chr2,10910743,10910901,10910822,158
147,Chr2,12757390,12757764,12757577,374
147,Chr2,19020654,19020676,19020665,22
147,Chr3,547787,549625,548706,1838
147,Chr3,1284951,1285070,1285011,119
147,Chr3,2878462,2878943,2878702,481
147,Chr3,3279079,3290911,3284995,11832
147,Chr3,5541430,5543354,5542392,1924
147,Chr3,7835758,7837626,7836692,1868
147,Chr3,8947588,8949375,8948482,1787
147,Chr4,12501355,12505974,12503665,4619
147,Chr4,13393308,13393433,13393370,125
147,Chr5,439427,439569,439498,142
147,Chr5,905864,907940,906902,2076
147,Chr5,3270661,3270856,3270759,195
147,Chr5,6516300,6516525,6516412,225
147,Chr5,7936149,7936185,7936167,36
147,Chr5,8609103,8609685,8609394,582
147,Chr5,13879924,13880021,13879972,97
147,Chr5,18532472,18532559,18532516,87
147,Chr5,20278113,20278325,20278219,212
147,Chr5,23236099,23236306,23236203,207
147,Chr5,24468737,24469574,24469155,837
147,Chr5,25587322,25587464,25587393,142
148,Chr1,432021,432547,432284,526
148,Chr1,4842251,4850961,4846606,8710
148,Chr1,8438273,8438310,8438291,37
148,Chr1,10274000,10275459,10274730,1459
148,Chr1,20411971,20414631,20413301,2660
148,Chr1,21122096,21122213,21122154,117
148,Chr1,25054996,25055539,25055268,543
148,Chr1,27305144,27306451,27305798,1307
148,Chr2,1156680,1159137,1157908,2457
148,Chr2,7457476,7463185,7460330,5709
148,Chr2,10052848,10053286,10053067,438
148,Chr2,10308968,10309058,10309013,90
148,Chr2,11975015,11976099,11975557,1084
148,Chr2,16732575,16734112,16733343,1537
148,Chr3,618897,619096,618997,199
148,Chr3,1141776,1142354,1142065,578
148,Chr3,2923455,2923690,2923573,235
148,Chr3,3585416,3586492,3585954,1076
148,Chr3,4146647,4150595,4148621,3948
148,Chr3,7361705,7361987,7361846,282
148,Chr3,19850716,19852471,19851594,1755
148,Chr3,20637349,20637843,20637596,494
148,Chr3,20891973,20892096,20892035,123
148,Chr4,9856076,9858452,9857264,2376
148,Chr4,10776662,10776998,10776830,336
148,Chr4,11427676,11428055,11427866,379
148,Chr4,12843920,12845723,12844822,1803
148,Chr4,14004051,14004290,14004171,239
148,Chr4,16293712,16294941,16294326,1229
148,Chr4,17229322,17230031,17229676,709
148,Chr4,17846516,17847460,17846988,944
148,Chr5,752764,754100,753432,1336
148,Chr5,1216615,1218213,1217414,1598
148,Chr5,8113122,8123127,8118124,10005
148,Chr5,8833306,8833422,8833364,116
148,Chr5,13687121,13687336,13687229,215
148,Chr5,15981173,15981858,15981515,685
148,Chr5,19389624,19389673,19389648,49
148,Chr5,19806818,19812038,19809428,5220
148,Chr5,21152467,21152761,21152614,294
148,Chr5,26894934,26896302,26895618,1368
149,Chr1,2279907,2283085,2281496,3178
149,Chr1,4027386,4028320,4027853,934
149,Chr1,9065267,9074295,9069781,9028
149,Chr1,10079052,10081934,10080493,2882
149,Chr1,20345148,20350818,20347983,5670
149,Chr1,28148010,28148400,28148205,390
149,Chr1,28624015,28625861,28624938,1846
149,Chr1,29130288,29131050,29130669,762
149,Chr2,7631747,7632027,7631887,280
149,Chr2,8097440,8097905,8097672,465
149,Chr2,14798673,14799634,14799153,961
149,Chr2,15653945,15660078,15657011,6133
149,Chr2,16436320,16437590,16436955,1270
149,Chr2,17917464,17918736,17918100,1272
149,Chr2,18405324,18405447,18405386,123
149,Chr3,358363,359399,358881,1036
149,Chr3,3013021,3018735,3015878,5714
149,Chr3,5746059,5746308,5746183,249
149,Chr3,5892521,5892657,5892589,136
149,Chr3,7067008,7067021,7067014,13
149,Chr3,8983939,8984193,8984066,254
149,Chr3,19991562,19992725,19992144,1163
149,Chr4,11437456,11438827,11438142,1371
149,Chr4,14128204,14129096,14128650,892
149,Chr5,4906008,4906326,4906167,318
149,Chr5,24757637,24757860,24757749,223
15,Chr1,6326988,6328544,6327766,1556
15,Chr1,6795151,6795914,6795533,763
15,Chr1,26652019,26654289,26653154,2270
15,Chr1,28932526,28934610,28933568,2084
15,Chr1,30311048,30312662,30311855,1614
15,Chr2,8294805,8294863,8294834,58
15,Chr2,10686317,10686911,10686614,594
15,Chr2,15128515,15128518,15128517,3
15,Chr2,15549041,15549432,15549237,391
15,Chr2,17837541,17837860,17837701,319
15,Chr3,1823699,1824164,1823931,465
15,Chr3,3309638,3309945,3309792,307
15,Chr3,7929647,7930051,7929849,404
15,Chr3,20163855,20163868,20163861,13
15,Chr3,22960712,22961028,22960870,316
15,Chr4,5746060,5746361,5746210,301
15,Chr4,10346841,10350478,10348659,3637
15,Chr4,12767770,12768756,12768263,986
15,Chr5,3502234,3503467,3502850,1233
15,Chr5,4536117,4537769,4536943,1652
15,Chr5,5073133,5122196,5097665,49063
15,Chr5,14913081,14913264,14913173,183
15,Chr5,17907393,17907622,17907507,229
15,Chr5,22787102,22811115,22799108,24013
15,Chr5,26290723,26290910,26290817,187
150,Chr1,6319725,6319798,6319761,73
150,Chr1,10519732,10520078,10519905,346
150,Chr1,12426089,12426703,12426396,614
150,Chr1,18256871,18257623,18257247,752
150,Chr2,220106,220390,220248,284
150,Chr2,14706150,14706633,14706392,483
150,Chr2,15804154,15804887,15804520,733
150,Chr2,17706458,17706916,17706687,458
150,Chr3,906192,906827,906510,635
150,Chr3,6145503,6145746,6145625,243
150,Chr3,6722179,6722894,6722537,715
150,Chr3,8771578,8771724,8771651,146
150,Chr3,21243607,21244630,21244119,1023
150,Chr3,22047347,22049166,22048257,1819
150,Chr4,11743923,11744032,11743977,109
150,Chr5,2850764,2850965,2850864,201
150,Chr5,5238168,5239256,5238712,1088
150,Chr5,10213026,10213372,10213199,346
150,Chr5,23047211,23047559,23047385,348
150,Chr5,24857532,24858928,24858230,1396
150,Chr5,26801404,26802144,26801774,740
151,Chr1,646603,647033,646818,430
151,Chr1,2739242,2741927,2740584,2685
151,Chr1,6471486,6472913,6472200,1427
151,Chr1,6900424,6900723,6900574,299
151,Chr1,9329688,9330734,9330211,1046
151,Chr1,18653396,18657110,18655253,3714
151,Chr1,28379135,28379553,28379344,418
151,Chr2,5666462,5666885,5666674,423
151,Chr2,6354892,6355532,6355212,640
151,Chr2,10145749,10147121,10146435,1372
151,Chr3,6668479,6668977,6668728,498
151,Chr3,21352460,21352798,21352629,338
151,Chr3,23182303,23182354,23182329,51
151,Chr4,7313570,7314377,7313974,807
151,Chr4,9151844,9152696,9152270,852
151,Chr4,9885075,9885172,9885123,97
151,Chr4,13192024,13192378,13192201,354
151,Chr4,13614350,13617095,13615722,2745
151,Chr5,4777208,4777445,4777326,237
151,Chr5,14703883,14704589,14704236,706
151,Chr5,19693491,19693732,19693611,241
151,Chr5,20939994,20941287,20940640,1293
151,Chr5,24973370,24974028,24973699,658
151,Chr5,25919785,25921384,25920585,1599
152,Chr1,1238377,1238774,1238575,397
152,Chr1,4694570,4709570,4702070,15000
152,Chr1,6034859,6034913,6034886,54
152,Chr1,6758087,6758356,6758221,269
152,Chr1,9453979,9454815,9454397,836
152,Chr1,12096455,12096597,12096526,142
152,Chr1,17214036,17214186,17214111,150
152,Chr1,19047601,19047830,19047715,229
152,Chr1,19204546,19205079,19204812,533
152,Chr1,26605721,26606146,26605933,425
152,Chr1,26727473,26728772,26728123,1299
152,Chr1,29360217,29360473,29360345,256
152,Chr2,8583085,8585225,8584155,2140
152,Chr2,10979153,10980396,10979775,1243
152,Chr2,14401323,14401694,14401509,371
152,Chr2,15116112,15116589,15116350,477
152,Chr2,17819388,17821308,17820348,1920
152,Chr2,18911115,18912067,18911591,952
152,Chr2,19200806,19203511,19202158,2705
152,Chr3,545610,547787,546698,2177
152,Chr3,2312158,2313080,2312619,922
152,Chr3,2888386,2889198,2888792,812
152,Chr3,6189395,6190438,6189917,1043
152,Chr3,18902759,18904687,18903723,1928
152,Chr3,20610256,20610554,20610405,298
152,Chr3,22630415,22630587,22630501,172
152,Chr3,23069179,23069690,23069435,511
152,Chr4,89476,89873,89674,397
152,Chr4,6390877,6390931,6390904,54
152,Chr4,12827066,12828850,12827958,1784
152,Chr5,352047,353273,352660,1226
152,Chr5,1738313,1738704,1738509,391
152,Chr5,2619649,2619771,2619710,122
152,Chr5,6129780,6132422,6131101,2642
152,Chr5,16180187,16180710,16180449,523
152,Chr5,17809746,17809851,17809798,105
152,Chr5,19534436,19535822,19535129,1386
152,Chr5,20994614,20995123,20994868,509
152,Chr5,23165567,23214138,23189853,48571
153,Chr1,3443575,3445192,3444383,1617
153,Chr1,5045278,5054681,5049980,9403
153,Chr1,17367241,17367719,17367480,478
153,Chr2,9219017,9219189,9219103,172
153,Chr2,9509298,9510504,9509901,1206
153,Chr2,11581690,11583110,11582400,1420
153,Chr2,15057449,15057790,15057619,341
153,Chr3,22647827,22648295,22648061,468
153,Chr4,1178568,1179500,1179034,932
153,Chr5,4898121,4898783,4898452,662
153,Chr5,7116144,7116257,7116200,113
154,Chr1,1208938,1209662,1209300,724
154,Chr1,2749451,2749635,2749543,184
154,Chr1,6243402,6243466,6243434,64
154,Chr1,6881881,6882081,6881981,200
154,Chr1,7226758,7227405,7227082,647
154,Chr1,9439236,9439300,9439268,64
154,Chr1,10666182,10666254,10666218,72
154,Chr1,18748499,18750407,18749453,1908
154,Chr1,23231370,23232319,23231844,949
154,Chr1,26136357,26136726,26136541,369
154,Chr1,26657453,26658949,26658201,1496
154,Chr1,28589317,28589606,28589461,289
154,Chr1,29873147,29873351,29873249,204
154,Chr1,30282102,30282114,30282108,12
154,Chr2,10309058,10309775,10309416,717
154,Chr2,13636054,13637023,13636538,969
154,Chr2,16582796,16584558,16583677,1762
154,Chr3,9924738,9924819,9924778,81
154,Chr3,18057329,18057765,18057547,436
154,Chr3,21468762,21492444,21480603,23682
154,Chr4,7548692,7549398,7549045,706
154,Chr4,8367636,8369048,8368342,1412
154,Chr4,10162487,10162659,10162573,172
154,Chr4,11219834,11219885,11219860,51
154,Chr4,12881509,12882505,12882007,996
154,Chr4,17992357,17998829,17995593,6472
154,Chr5,118461,118796,118629,335
154,Chr5,734617,734672,734645,55
154,Chr5,1535092,1535742,1535417,650
154,Chr5,4944795,4945797,4945296,1002
154,Chr5,6386556,6386588,6386572,32
154,Chr5,17935437,17935629,17935533,192
155,Chr1,17962066,17962070,17962068,4
155,Chr1,18123795,18123869,18123832,74
155,Chr1,26085291,26088853,26087072,3562
155,Chr1,28631772,28635121,28633446,3349
155,Chr1,30304543,30304689,30304616,146
155,Chr2,5835710,5835811,5835760,101
155,Chr3,94156,95233,94694,1077
155,Chr3,7067042,7069031,7068036,1989
155,Chr3,7539726,7540031,7539878,305
155,Chr3,18672134,18672838,18672486,704
155,Chr3,22902335,22904444,22903389,2109
155,Chr4,11028614,11028850,11028732,236
155,Chr4,12346027,12346289,12346158,262
155,Chr5,7623903,7624183,7624043,280
155,Chr5,14231020,14231984,14231502,964
155,Chr5,17645641,17645876,17645759,235
155,Chr5,24708623,24708947,24708785,324
155,Chr5,25410855,25411172,25411013,317
155,Chr5,26254698,26255291,26254994,593
156,Chr1,1820786,1820995,1820890,209
156,Chr1,2706338,2707710,2707024,1372
156,Chr1,3247933,3248173,3248053,240
156,Chr1,4010284,4027386,4018835,17102
156,Chr1,7609940,7609956,7609948,16
156,Chr1,10758874,10762248,10760561,3374
156,Chr1,28732706,28739401,28736054,6695
156,Chr2,12939324,12940265,12939794,941
156,Chr2,18866058,18866264,18866161,206
156,Chr3,5445278,5446678,5445978,1400
156,Chr3,6948692,6970532,6959612,21840
156,Chr3,15616191,15616465,15616328,274
156,Chr3,16743163,16743177,16743170,14
156,Chr3,23005311,23009225,23007268,3914
156,Chr4,8158510,8159533,8159022,1023
156,Chr4,18469062,18469209,18469136,147
156,Chr4,18531527,18531796,18531661,269
156,Chr5,1704886,1705045,1704966,159
156,Chr5,3987166,3987650,3987408,484
156,Chr5,6235180,6235630,6235405,450
156,Chr5,15413068,15413732,15413400,664
156,Chr5,24539690,24541688,24540689,1998
157,Chr1,2964546,2964558,2964552,12
157,Chr1,3313889,3313942,3313915,53
157,Chr1,3891758,3891969,3891864,211
157,Chr1,6281631,6281945,6281788,314
157,Chr1,9185069,9185240,9185155,171
157,Chr1,20187303,20187383,20187343,80
157,Chr1,20740202,20740240,20740221,38
157,Chr1,28745359,28746408,28745883,1049
157,Chr2,7483348,7483709,7483528,361
157,Chr2,12494672,12495810,12495241,1138
157,Chr2,13972736,13973106,13972921,370
157,Chr2,16152442,16152598,16152520,156
157,Chr2,17814036,17818369,17816202,4333
157,Chr2,18273222,18273463,18273342,241
157,Chr2,19432415,19432740,19432577,325
157,Chr3,1347629,1347755,1347692,126
157,Chr3,3415548,3418780,3417164,3232
157,Chr3,6668977,6672200,6670589,3223
157,Chr3,7094035,7094038,7094037,3
157,Chr3,7785159,7787181,7786170,2022
157,Chr3,8985367,8986018,8985693,651
157,Chr3,22888251,22888928,22888589,677
157,Chr4,736727,737253,736990,526
157,Chr4,13838058,13839352,13838705,1294
157,Chr5,5223581,5224993,5224287,1412
157,Chr5,6841984,6842219,6842102,235
157,Chr5,20386313,20386597,20386455,284
157,Chr5,20987418,20988036,20987727,618
157,Chr5,25631376,25634603,25632990,3227
158,Chr1,850465,858097,854281,7632
158,Chr1,6340034,6340931,6340482,897
158,Chr1,9637582,9638546,9638064,964
158,Chr1,23580941,23582661,23581801,1720
158,Chr1,24212959,24213475,24213217,516
158,Chr1,28080129,28080410,28080269,281
158,Chr2,8281565,8282007,8281786,442
158,Chr2,10040061,10040304,10040183,243
158,Chr2,10706355,10706806,10706581,451
158,Chr2,12152037,12152194,12152115,157
158,Chr2,15550504,15552184,15551344,1680
158,Chr2,17141388,17142683,17142036,1295
158,Chr3,727934,728767,728350,833
158,Chr3,2841199,2843850,2842525,2651
158,Chr3,5124565,5135037,5129801,10472
158,Chr3,5963150,5963166,5963158,16
158,Chr3,8483552,8484425,8483988,873
158,Chr3,9567950,9568263,9568106,313
158,Chr3,16239340,16243021,16241180,3681
158,Chr3,18116954,18117018,18116986,64
158,Chr3,22131169,22132902,22132035,1733
158,Chr4,898166,899470,898818,1304
158,Chr4,7245915,7246191,7246053,276
158,Chr4,12499109,12501355,12500232,2246
158,Chr5,686513,688787,687650,2274
158,Chr5,2840553,2847703,2844128,7150
158,Chr5,8840394,8840535,8840464,141
158,Chr5,9905764,9905809,9905786,45
158,Chr5,16054945,16055209,16055077,264
158,Chr5,24476964,24483026,24479995,6062
159,Chr1,1382716,1423007,1402862,40291
159,Chr1,5840234,5840961,5840598,727
159,Chr1,8037794,8039339,8038566,1545
159,Chr1,10450760,10451362,10451061,602
159,Chr1,10943834,10944048,10943941,214
159,Chr1,20236696,20236779,20236738,83
159,Chr1,23031553,23031902,23031727,349
159,Chr1,24523416,24523862,24523639,446
159,Chr1,27966805,27966997,27966901,192
159,Chr1,28370761,28371780,28371271,1019
159,Chr1,29178311,29178585,29178448,274
159,Chr2,11168035,11168827,11168431,792
159,Chr2,14646379,14646445,14646412,66
159,Chr2,15774612,15774764,15774688,152
159,Chr2,19448567,19449074,19448821,507
159,Chr3,2354283,2356562,2355423,2279
159,Chr3,3531657,3533846,3532751,2189
159,Chr3,20519027,20519907,20519467,880
159,Chr4,111808,111911,111860,103
159,Chr4,6221271,6221521,6221396,250
159,Chr4,13505722,13505854,13505788,132
159,Chr4,18244944,18245061,18245002,117
159,Chr5,303424,304476,303950,1052
159,Chr5,18717831,18718071,18717951,240
159,Chr5,19838285,19839941,19839113,1656
159,Chr5,22437219,22437286,22437253,67
159,Chr5,22905481,22905533,22905507,52
16,Chr1,2874876,2875385,2875130,509
16,Chr1,4525406,4526278,4525842,872
16,Chr1,9180073,9180689,9180381,616
16,Chr1,10825285,10826779,10826032,1494
16,Chr1,28148400,28148837,28148618,437
16,Chr2,662776,662778,662777,2
16,Chr2,6609536,6609756,6609646,220
16,Chr2,10775494,10776190,10775842,696
16,Chr2,11288286,11289341,11288814,1055
16,Chr2,12389754,12389911,12389832,157
16,Chr2,14126910,14127286,14127098,376
16,Chr2,17390367,17391845,17391106,1478
16,Chr2,18391296,18391904,18391600,608
16,Chr3,181831,183140,182485,1309
16,Chr3,1792154,1792433,1792294,279
16,Chr3,3334922,3335066,3334994,144
16,Chr3,4533158,4533348,4533253,190
16,Chr3,5902282,5903531,5902906,1249
16,Chr3,7268516,7280992,7274754,12476
16,Chr4,302670,303969,303320,1299
16,Chr4,1242127,1242795,1242461,668
16,Chr4,6717709,6718260,6717985,551
16,Chr4,8874575,8875711,8875143,1136
16,Chr4,18434892,18439230,18437061,4338
16,Chr5,6682252,6684950,6683601,2698
16,Chr5,8133938,8134783,8134360,845
16,Chr5,17925096,17925163,17925130,67
16,Chr5,18766448,18766587,18766518,139
16,Chr5,22608688,22611342,22610015,2654
160,Chr1,1382716,1423007,1402862,40291
160,Chr1,4783467,4783598,4783533,131
160,Chr1,7120370,7120572,7120471,202
160,Chr1,27421315,27426586,27423951,5271
160,Chr1,28030230,28032462,28031346,2232
160,Chr2,17631084,17632068,17631576,984
160,Chr2,19592481,19592811,19592646,330
160,Chr3,3308301,3308562,3308431,261
160,Chr3,19388651,19389045,19388848,394
160,Chr3,22880403,22881771,22881087,1368
160,Chr4,11474576,11474617,11474596,41
160,Chr4,12484912,12485052,12484982,140
160,Chr5,4913335,4913716,4913525,381
160,Chr5,8108995,8110578,8109787,1583
160,Chr5,13707451,13708759,13708105,1308
160,Chr5,16296699,16297290,16296995,591
160,Chr5,24401894,24402021,24401958,127
160,Chr5,24989356,24990230,24989793,874
161,Chr1,6492202,6492265,6492234,63
161,Chr1,8095793,8096108,8095951,315
161,Chr1,16920236,16920883,16920560,647
161,Chr1,17641071,17641753,17641412,682
161,Chr1,23990769,23991097,23990933,328
161,Chr1,27148386,27148768,27148577,382
161,Chr1,27750653,27751093,27750873,440
161,Chr2,539722,540281,540002,559
161,Chr2,8631037,8631169,8631103,132
161,Chr2,11197254,11199080,11198167,1826
161,Chr2,12285997,12286078,12286037,81
161,Chr2,13275378,13277039,13276208,1661
161,Chr3,1994281,1994474,1994377,193
161,Chr3,7259020,7259730,7259375,710
161,Chr3,8287868,8288203,8288036,335
161,Chr3,17135755,17135764,17135759,9
161,Chr3,20613579,20615667,20614623,2088
161,Chr3,21144288,21144905,21144596,617
161,Chr4,530670,531859,531264,1189
161,Chr4,6820141,6820566,6820353,425
161,Chr4,8605447,8606624,8606035,1177
161,Chr4,9788379,9789097,9788738,718
161,Chr4,11877030,11878121,11877576,1091
161,Chr4,13226704,13227755,13227230,1051
161,Chr5,809293,809907,809600,614
161,Chr5,3634722,3637091,3635906,2369
161,Chr5,4944812,4945797,4945304,985
161,Chr5,17256849,17257630,17257239,781
161,Chr5,20212202,20212376,20212289,174
161,Chr5,20901174,20901310,20901242,136
161,Chr5,24438138,24438277,24438208,139
161,Chr5,26285273,26286004,26285639,731
162,Chr1,173162,173531,173346,369
162,Chr1,3838694,3839037,3838866,343
162,Chr1,5304046,5304165,5304106,119
162,Chr1,7202860,7203873,7203366,1013
162,Chr1,10493403,10493901,10493652,498
162,Chr1,19871896,19873401,19872648,1505
162,Chr1,27421315,27426586,27423951,5271
162,Chr2,383692,385597,384644,1905
162,Chr2,10776736,10781842,10779289,5106
162,Chr2,12041578,12104379,12072978,62801
162,Chr2,16745006,16749710,16747358,4704
162,Chr2,18866058,18866264,18866161,206
162,Chr3,1321248,1323800,1322524,2552
162,Chr3,4139143,4141096,4140119,1953
162,Chr3,4623135,4623449,4623292,314
162,Chr3,5294903,5307479,5301191,12576
162,Chr3,8296833,8384577,8340705,87744
162,Chr3,10039680,10041352,10040516,1672
162,Chr3,15825623,15826004,15825813,381
162,Chr3,18225753,18227536,18226645,1783
162,Chr3,20777990,20778206,20778098,216
162,Chr4,958420,958927,958674,507
162,Chr4,1415313,1415801,1415557,488
162,Chr4,11180230,11180264,11180247,34
162,Chr4,12306312,12306531,12306422,219
162,Chr4,12507849,12509296,12508573,1447
162,Chr4,13387499,13388432,13387965,933
162,Chr5,1787276,1787364,1787320,88
162,Chr5,5267320,5268566,5267943,1246
162,Chr5,9388351,9388477,9388414,126
162,Chr5,13708719,13708759,13708739,40
162,Chr5,18010939,18012642,18011791,1703
162,Chr5,20257940,20258010,20257975,70
162,Chr5,26216717,26218455,26217586,1738
163,Chr1,485402,489092,487247,3690
163,Chr1,4055730,4055980,4055855,250
163,Chr1,5508253,5508490,5508371,237
163,Chr1,6579125,6580964,6580045,1839
163,Chr1,9092461,9094151,9093306,1690
163,Chr1,15986009,15986748,15986379,739
163,Chr1,18107739,18108435,18108087,696
163,Chr1,20135840,20136057,20135948,217
163,Chr1,29197089,29198915,29198002,1826
163,Chr1,29762476,29763058,29762767,582
163,Chr2,633563,634631,634097,1068
163,Chr2,8735034,8735752,8735393,718
163,Chr2,9918041,9918157,9918099,116
163,Chr2,10432700,10437717,10435208,5017
163,Chr2,12912169,12912237,12912203,68
163,Chr2,15285877,15286158,15286017,281
163,Chr2,17022005,17023183,17022594,1178
163,Chr2,18484191,18485184,18484687,993
163,Chr3,2894255,2894398,2894327,143
163,Chr3,3389313,3389628,3389471,315
163,Chr3,7450364,7451027,7450696,663
163,Chr3,17691385,17692094,17691739,709
163,Chr3,19580401,19582106,19581253,1705
163,Chr3,20842740,20844604,20843672,1864
163,Chr3,22047798,22049166,22048482,1368
163,Chr4,1320174,1320750,1320462,576
163,Chr4,6870916,6871828,6871372,912
163,Chr4,12810954,12811465,12811210,511
163,Chr5,23358847,23360501,23359674,1654
163,Chr5,23898240,23898374,23898307,134
163,Chr5,24622440,24622507,24622474,67
164,Chr1,3351027,3354275,3352651,3248
164,Chr1,7147761,7152505,7150133,4744
164,Chr1,12503733,12504455,12504094,722
164,Chr1,29590729,29593566,29592147,2837
164,Chr2,18337971,18338059,18338015,88
164,Chr3,2498032,2498037,2498034,5
164,Chr3,22141789,22144362,22143075,2573
164,Chr4,1515200,1515782,1515491,582
164,Chr4,7592757,7592864,7592811,107
164,Chr4,9202144,9202188,9202166,44
164,Chr5,4768672,4770609,4769640,1937
164,Chr5,8862233,8866181,8864207,3948
164,Chr5,14992662,14992831,14992746,169
164,Chr5,16206348,16206585,16206466,237
164,Chr5,25937111,25937178,25937145,67
165,Chr1,3595811,3600937,3598374,5126
165,Chr1,18807327,18807430,18807379,103
165,Chr1,21252174,21255402,21253788,3228
165,Chr1,25487427,25497948,25492687,10521
165,Chr1,27971578,27972939,27972258,1361
165,Chr2,8167355,8168512,8167933,1157
165,Chr2,8691396,8691752,8691574,356
165,Chr2,14968386,14968974,14968680,588
165,Chr2,16201793,16202828,16202311,1035
165,Chr3,39624,40165,39894,541
165,Chr3,6714346,6714671,6714508,325
165,Chr3,8927982,8928408,8928195,426
165,Chr3,18878126,18878241,18878184,115
165,Chr3,21010062,21010268,21010165,206
165,Chr4,8087069,8087362,8087215,293
165,Chr4,10973238,10973253,10973246,15
165,Chr4,13592427,13612527,13602477,20100
165,Chr4,18473109,18473460,18473285,351
165,Chr5,998983,999618,999301,635
165,Chr5,4059678,4060806,4060242,1128
165,Chr5,4720877,4722589,4721733,1712
165,Chr5,13824025,13824528,13824277,503
165,Chr5,16539398,16539521,16539460,123
165,Chr5,17704264,17704384,17704324,120
165,Chr5,25088877,25089122,25088999,245
165,Chr5,25650789,25652484,25651637,1695
165,Chr5,26697632,26698113,26697872,481
166,Chr1,7786459,7787323,7786891,864
166,Chr1,11742585,11747555,11745070,4970
166,Chr1,11970099,11971670,11970885,1571
166,Chr1,19831848,19832145,19831996,297
166,Chr1,26659006,26660269,26659638,1263
166,Chr1,28425345,28425644,28425495,299
166,Chr1,29275484,29276254,29275869,770
166,Chr2,7937236,7937320,7937278,84
166,Chr2,13088971,13089352,13089161,381
166,Chr2,15203637,15209519,15206578,5882
166,Chr2,15468848,15469713,15469280,865
166,Chr2,17248764,17250013,17249388,1249
166,Chr2,18259080,18259388,18259234,308
166,Chr2,19169707,19169811,19169759,104
166,Chr3,2505730,2507198,2506464,1468
166,Chr3,3091898,3094073,3092986,2175
166,Chr3,4602619,4603486,4603053,867
166,Chr3,6668977,6672200,6670589,3223
166,Chr3,8134940,8136201,8135570,1261
166,Chr3,12773875,12773975,12773925,100
166,Chr3,19100851,19103908,19102379,3057
166,Chr3,19766365,19770009,19768187,3644
166,Chr3,20310054,20310466,20310260,412
166,Chr3,21169079,21169754,21169417,675
166,Chr3,21398339,21435092,21416715,36753
166,Chr3,22324128,22331817,22327972,7689
166,Chr3,23317501,23317858,23317679,357
166,Chr4,713286,713314,713300,28
166,Chr4,8509004,8510659,8509832,1655
166,Chr4,10364749,10365037,10364893,288
166,Chr4,11215039,11216256,11215647,1217
