chr	window	cumwindow	cov
Chr3	19900001	70025961	0.01632015168
Chr3	20000001	70125961	0.02539641785
Chr3	20100001	70225961	0.02877131378
Chr3	20200001	70325961	0.03461738136
Chr3	20300001	70425961	0.04635355872
Chr3	20400001	70525961	0.03420243087
Chr3	20500001	70625961	0.02762825907
Chr3	20600001	70725961	0.02934260185
Chr3	20700001	70825961	0.0330177271
Chr3	20800001	70925961	0.01905081395
Chr3	20900001	71025961	0.02918436427
Chr3	21000001	71125961	0.01827007484
Chr3	21100001	71225961	0.01502034877
Chr3	21200001	71325961	0.01713359996
Chr3	21300001	71425961	0.03847575254
Chr3	21400001	71525961	0.02569215292
Chr3	21500001	71625961	0.01342696778
Chr3	21600001	71725961	0.02611399538
Chr3	21700001	71825961	0.0101249646
Chr3	21800001	71925961	0.02082120664
Chr3	21900001	72025961	0.02671996322
Chr3	22000001	72125961	0.03208084822
Chr3	22100001	72225961	0.02863320968
Chr3	22200001	72325961	0.05704763256
Chr3	22300001	72425961	0.03420439238
Chr3	22400001	72525961	0.01635156672
Chr3	22500001	72625961	0.0219425506
Chr3	22600001	72725961	0.02531004914
Chr3	22700001	72825961	0.0237861159
Chr3	22800001	72925961	0.01770997664
Chr3	22900001	73025961	0.01462628269
Chr3	23000001	73125961	0.02050379643
Chr3	23100001	73225961	0.05730220801
Chr3	23200001	73325961	0.02805330155
Chr3	23300001	73425961	0.01425416701
Chr3	23400001	73525961	0.01425416701
Chr4	1	73585791	0.05269488506
Chr4	100001	73685791	0.02824253938
Chr4	200001	73785791	0.0373415994
Chr4	300001	73885791	0.03328382214
Chr4	400001	73985791	0.03817825414
Chr4	500001	74085791	0.03277544889
Chr4	600001	74185791	0.05926895705
Chr4	700001	74285791	0.02894465424
Chr4	800001	74385791	0.04054335539
Chr4	900001	74485791	0.03738618202
Chr4	1000001	74585791	0.05986485759
Chr4	1100001	74685791	0.04081070221
Chr4	1200001	74785791	0.05056970001
Chr4	1300001	74885791	0.05016415547
Chr4	1400001	74985791	0.07964309389
Chr4	1500001	75085791	0.05203349429
Chr4	1600001	75185791	0.2117131118
Chr4	1700001	75285791	0.2078134076
Chr4	1800001	75385791	0.1935284081
Chr4	1900001	75485791	0.2087005349
Chr4	2000001	75585791	0.1901887189
Chr4	2100001	75685791	0.1610823001
Chr4	2200001	75785791	0.1570649134
Chr4	2300001	75885791	0.122190304
Chr4	2400001	75985791	0.06970632588
Chr4	2500001	76085791	0.06429803488
Chr4	2600001	76185791	0.09790612399
Chr4	2700001	76285791	0.1196831107
Chr4	2800001	76385791	0.1955223026
Chr4	2900001	76485791	0.1601914664
Chr4	3000001	76585791	0.2041143706
Chr4	3100001	76685791	0.2197290849
Chr4	3200001	76785791	0.1860101639
Chr4	3300001	76885791	0.1990596571
Chr4	3400001	76985791	0.1915291777
Chr4	3500001	77085791	0.2142891249
Chr4	3600001	77185791	0.2319867447
Chr4	3700001	77285791	0.2161916829
Chr4	3800001	77385791	0.1979021976
Chr4	3900001	77485791	0.2075811881
Chr4	4000001	77585791	0.1806178509
Chr4	4100001	77685791	0.1861734567
Chr4	4200001	77785791	0.1831020919
Chr4	4300001	77885791	0.2101300649
Chr4	4400001	77985791	0.2007359523
Chr4	4500001	78085791	0.2056287571
Chr4	4600001	78185791	0.1657583762
Chr4	4700001	78285791	0.2127425901
Chr4	4800001	78385791	0.1661612235
Chr4	4900001	78485791	0.189760173
Chr4	5000001	78585791	0.2437105236
Chr4	5100001	78685791	0.1301468815
Chr4	5200001	78785791	0.1472494604
Chr4	5300001	78885791	0.1279935969
Chr4	5400001	78985791	0.1257475517
Chr4	5500001	79085791	0.1807557514
Chr4	5600001	79185791	0.1724252425
Chr4	5700001	79285791	0.0839733773
Chr4	5800001	79385791	0.1037953208
Chr4	5900001	79485791	0.1709518186
Chr4	6000001	79585791	0.1037113291
Chr4	6100001	79685791	0.1014621032
Chr4	6200001	79785791	0.05582723725
Chr4	6300001	79885791	0.0556824022
Chr4	6400001	79985791	0.04820235864
Chr4	6500001	80085791	0.08030450014
Chr4	6600001	80185791	0.07912437683
Chr4	6700001	80285791	0.07196682104
Chr4	6800001	80385791	0.03657786425
Chr4	6900001	80485791	0.06470677244
Chr4	7000001	80585791	0.05687944683
Chr4	7100001	80685791	0.03880921092
Chr4	7200001	80785791	0.03644226115
Chr4	7300001	80885791	0.05801754878
Chr4	7400001	80985791	0.035226312
Chr4	7500001	81085791	0.05527458772
Chr4	7600001	81185791	0.03915804577
Chr4	7700001	81285791	0.02916007892
Chr4	7800001	81385791	0.05327219861
Chr4	7900001	81485791	0.03431702983
Chr4	8000001	81585791	0.02450074152
Chr4	8100001	81685791	0.03839677435
Chr4	8200001	81785791	0.03368832088
Chr4	8300001	81885791	0.04541137524
Chr4	8400001	81985791	0.02774891213
Chr4	8500001	82085791	0.04163691676
Chr4	8600001	82185791	0.03925493473
Chr4	8700001	82285791	0.03490404124
Chr4	8800001	82385791	0.04025124979
Chr4	8900001	82485791	0.05782916885
Chr4	9000001	82585791	0.04102890258
Chr4	9100001	82685791	0.04243127472
Chr4	9200001	82785791	0.03047444104
Chr4	9300001	82885791	0.02300635229
Chr4	9400001	82985791	0.03778762488
Chr4	9500001	83085791	0.05911423605
Chr4	9600001	83185791	0.03266765729
Chr4	9700001	83285791	0.0428933215
Chr4	9800001	83385791	0.0244290487
Chr4	9900001	83485791	0.05181607909
Chr4	10000001	83585791	0.03988648577
Chr4	10100001	83685791	0.0271494875
Chr4	10200001	83785791	0.02619428036
Chr4	10300001	83885791	0.0238121464
Chr4	10400001	83985791	0.03363799767
Chr4	10500001	84085791	0.06869183244
Chr4	10600001	84185791	0.03683048194
Chr4	10700001	84285791	0.0236490351
Chr4	10800001	84385791	0.0288369789
Chr4	10900001	84485791	0.0601965996
Chr4	11000001	84585791	0.09016036103
Chr4	11100001	84685791	0.03600725343
Chr4	11200001	84785791	0.03751795334
Chr4	11300001	84885791	0.05004511665
Chr4	11400001	84985791	0.02581807985
Chr4	11500001	85085791	0.02050702344
Chr4	11600001	85185791	0.03152699016
Chr4	11700001	85285791	0.0210498141
Chr4	11800001	85385791	0.05346392269
Chr4	11900001	85485791	0.01994448893
Chr4	12000001	85585791	0.02748539419
Chr4	12100001	85685791	0.01435078771
Chr4	12200001	85785791	0.02187773126
Chr4	12300001	85885791	0.01925291154
Chr4	12400001	85985791	0.02177057496
Chr4	12500001	86085791	0.02088595268
Chr4	12600001	86185791	0.01733713232
Chr4	12700001	86285791	0.02893442839
Chr4	12800001	86385791	0.02029335464
Chr4	12900001	86485791	0.01784844718
Chr4	13000001	86585791	0.01767614128
Chr4	13100001	86685791	0.0160542532
Chr4	13200001	86785791	0.01450452331
Chr4	13300001	86885791	0.03426393843
Chr4	13400001	86985791	0.02686963601
Chr4	13500001	87085791	0.02984428262
Chr4	13600001	87185791	0.03285107544
Chr4	13700001	87285791	0.01782995893
Chr4	13800001	87385791	0.01668570421
Chr4	13900001	87485791	0.01739568952
Chr4	14000001	87585791	0.01860239435
Chr4	14100001	87685791	0.02500661505
Chr4	14200001	87785791	0.05132799099
Chr4	14300001	87885791	0.02695655945
Chr4	14400001	87985791	0.02116987497
Chr4	14500001	88085791	0.02030048705
Chr4	14600001	88185791	0.02495391208
Chr4	14700001	88285791	0.026835267
Chr4	14800001	88385791	0.01277638627
Chr4	14900001	88485791	0.0345117394
Chr4	15000001	88585791	0.03410536339
Chr4	15100001	88685791	0.0271913029
Chr4	15200001	88785791	0.02043245567
Chr4	15300001	88885791	0.01963971588
Chr4	15400001	88985791	0.01596668296
Chr4	15500001	89085791	0.01917333294
Chr4	15600001	89185791	0.02285870336
Chr4	15700001	89285791	0.02751013621
Chr4	15800001	89385791	0.0252376001
Chr4	15900001	89485791	0.01526306694
Chr4	16000001	89585791	0.02947788572
Chr4	16100001	89685791	0.02229470621
Chr4	16200001	89785791	0.01097528288
Chr4	16300001	89885791	0.02145752996
Chr4	16400001	89985791	0.02172073243
Chr4	16500001	90085791	0.0145637365
Chr4	16600001	90185791	0.009783637398
Chr4	16700001	90285791	0.02198730751
Chr4	16800001	90385791	0.02049217501
Chr4	16900001	90485791	0.02344295974
Chr4	17000001	90585791	0.02624753104
Chr4	17100001	90685791	0.01583034774
Chr4	17200001	90785791	0.02138171967
Chr4	17300001	90885791	0.01420407819
Chr4	17400001	90985791	0.02436892163
Chr4	17500001	91085791	0.01101221659
Chr4	17600001	91185791	0.0257708237
Chr4	17700001	91285791	0.02436233938
Chr4	17800001	91385791	0.01625157126
Chr4	17900001	91485791	0.02285270902
Chr4	18000001	91585791	0.02241081004
Chr4	18100001	91685791	0.01454956313
Chr4	18200001	91785791	0.02847609742
Chr4	18300001	91885791	0.02501259051
Chr4	18400001	91985791	0.01729966806
Chr4	18500001	92085791	0.01729966806
Chr5	1	92170847	0.04296334381
Chr5	100001	92270847	0.03140674174
Chr5	200001	92370847	0.01813981583
Chr5	300001	92470847	0.02966281479
Chr5	400001	92570847	0.02420721303
Chr5	500001	92670847	0.01334702746
Chr5	600001	92770847	0.02531951804
Chr5	700001	92870847	0.03064743212
Chr5	800001	92970847	0.01687171241
Chr5	900001	93070847	0.01409658814
Chr5	1000001	93170847	0.03291356773
Chr5	1100001	93270847	0.02727916015
Chr5	1200001	93370847	0.02276680117
Chr5	1300001	93470847	0.02025157861
Chr5	1400001	93570847	0.02573789617
Chr5	1500001	93670847	0.01990531624
Chr5	1600001	93770847	0.02715485669
Chr5	1700001	93870847	0.01940449578
Chr5	1800001	93970847	0.03715333208
Chr5	1900001	94070847	0.01405871919
Chr5	2000001	94170847	0.02537053868
Chr5	2100001	94270847	0.02713547179
Chr5	2200001	94370847	0.03966492801
Chr5	2300001	94470847	0.05091089493
Chr5	2400001	94570847	0.02761014326
Chr5	2500001	94670847	0.02667482261
Chr5	2600001	94770847	0.0275338442
Chr5	2700001	94870847	0.02808555352
Chr5	2800001	94970847	0.02845509155
Chr5	2900001	95070847	0.01854373896
Chr5	3000001	95170847	0.02806371484
Chr5	3100001	95270847	0.02393852371
Chr5	3200001	95370847	0.02104091476
Chr5	3300001	95470847	0.02096594723
Chr5	3400001	95570847	0.01770917251
Chr5	3500001	95670847	0.01605663951
Chr5	3600001	95770847	0.02745334344
Chr5	3700001	95870847	0.02477059663
Chr5	3800001	95970847	0.01823927691
Chr5	3900001	96070847	0.04611825713
Chr5	4000001	96170847	0.02558411167
Chr5	4100001	96270847	0.02875197734
Chr5	4200001	96370847	0.0249577298
Chr5	4300001	96470847	0.05341031774
Chr5	4400001	96570847	0.01824226904
Chr5	4500001	96670847	0.02783238203
Chr5	4600001	96770847	0.01942627099
Chr5	4700001	96870847	0.02589875193
Chr5	4800001	96970847	0.01819665289
Chr5	4900001	97070847	0.02378509072
Chr5	5000001	97170847	0.0361870188
Chr5	5100001	97270847	0.0424346204
Chr5	5200001	97370847	0.03119537399
Chr5	5300001	97470847	0.02771642385
Chr5	5400001	97570847	0.02779704087
Chr5	5500001	97670847	0.03021408056
Chr5	5600001	97770847	0.03858605305
Chr5	5700001	97870847	0.03518537779
Chr5	5800001	97970847	0.01962640656
Chr5	5900001	98070847	0.02401588448
Chr5	6000001	98170847	0.01898462841
Chr5	6100001	98270847	0.02937717188
Chr5	6200001	98370847	0.04243359094
Chr5	6300001	98470847	0.04497931438
Chr5	6400001	98570847	0.05217855227
Chr5	6500001	98670847	0.02462842943
Chr5	6600001	98770847	0.02416862509
Chr5	6700001	98870847	0.02016197981
Chr5	6800001	98970847	0.0235439547
Chr5	6900001	99070847	0.03570920073
Chr5	7000001	99170847	0.07741225471
Chr5	7100001	99270847	0.02743626825
Chr5	7200001	99370847	0.03144356981
Chr5	7300001	99470847	0.02319158828
Chr5	7400001	99570847	0.03594375842
Chr5	7500001	99670847	0.04042529373
Chr5	7600001	99770847	0.01920365457
Chr5	7700001	99870847	0.04305391315
Chr5	7800001	99970847	0.0271303646
Chr5	7900001	100070847	0.02659494395
Chr5	8000001	100170847	0.01926738759
Chr5	8100001	100270847	0.02958290974
Chr5	8200001	100370847	0.04140458387
Chr5	8300001	100470847	0.0393773222
Chr5	8400001	100570847	0.04507448282
Chr5	8500001	100670847	0.07283988094
Chr5	8600001	100770847	0.06260723855
Chr5	8700001	100870847	0.0631295979
Chr5	8800001	100970847	0.04221300168
Chr5	8900001	101070847	0.055357909
Chr5	9000001	101170847	0.05914703445
Chr5	9100001	101270847	0.07616847849
Chr5	9200001	101370847	0.08066042378
Chr5	9300001	101470847	0.07597220714
Chr5	9400001	101570847	0.06815823865
Chr5	9500001	101670847	0.07966270928
Chr5	9600001	101770847	0.0640126401
Chr5	9700001	101870847	0.0894272668
Chr5	9800001	101970847	0.09475351945
Chr5	9900001	102070847	0.1494733884
Chr5	10000001	102170847	0.1369889835
Chr5	10100001	102270847	0.1660959237
Chr5	10200001	102370847	0.1612881667
Chr5	10300001	102470847	0.1374777119
Chr5	10400001	102570847	0.1397497955
Chr5	10500001	102670847	0.1775966413
Chr5	10600001	102770847	0.1413224006
Chr5	10700001	102870847	0.185270088
Chr5	10800001	102970847	0.1627709518
Chr5	10900001	103070847	0.1575556001
Chr5	11000001	103170847	0.2133742643
Chr5	11100001	103270847	0.2258664266
Chr5	11200001	103370847	0.2005005978
Chr5	11300001	103470847	0.2195543858
Chr5	11400001	103570847	0.2085641562
Chr5	11500001	103670847	0.2128964878
Chr5	11600001	103770847	0.1929954341
Chr5	11700001	103870847	0.1980842444
Chr5	11800001	103970847	0.2220260055
Chr5	11900001	104070847	0.2039816419
Chr5	12000001	104170847	0.1976267397
Chr5	12100001	104270847	0.2577123653
Chr5	12200001	104370847	0.2300682044
Chr5	12300001	104470847	0.2035092888
Chr5	12400001	104570847	0.1890274127
Chr5	12500001	104670847	0.1877750646
Chr5	12600001	104770847	0.1681355767
Chr5	12700001	104870847	0.2294077469
Chr5	12800001	104970847	0.1556097004
Chr5	12900001	105070847	0.2124661567
Chr5	13000001	105170847	0.1910913522
Chr5	13100001	105270847	0.1907180438
Chr5	13200001	105370847	0.1979935915
Chr5	13300001	105470847	0.2047616582
Chr5	13400001	105570847	0.1314346021
Chr5	13500001	105670847	0.1330989499
Chr5	13600001	105770847	0.144969482
Chr5	13700001	105870847	0.1438011041
Chr5	13800001	105970847	0.1475383089
Chr5	13900001	106070847	0.1295565576
Chr5	14000001	106170847	0.1190210326
Chr5	14100001	106270847	0.1277368588
Chr5	14200001	106370847	0.1027382921
Chr5	14300001	106470847	0.1562243498
Chr5	14400001	106570847	0.008559619835
Chr5	14500001	106670847	0.1333859505
Chr5	14600001	106770847	0.1006499683
Chr5	14700001	106870847	0.06472709725
Chr5	14800001	106970847	0.08101375755
Chr5	14900001	107070847	0.054857812
Chr5	15000001	107170847	0.07463515651
Chr5	15100001	107270847	0.05297999888
Chr5	15200001	107370847	0.1119440484
Chr5	15300001	107470847	0.08202413429
Chr5	15400001	107570847	0.07890248342
Chr5	15500001	107670847	0.04360472287
Chr5	15600001	107770847	0.09487522928
Chr5	15700001	107870847	0.04313717915
Chr5	15800001	107970847	0.04887410786
Chr5	15900001	108070847	0.07818181967
Chr5	16000001	108170847	0.04034343073
Chr5	16100001	108270847	0.02621792931
Chr5	16200001	108370847	0.05062842875
Chr5	16300001	108470847	0.0419197863
Chr5	16400001	108570847	0.02508142205
Chr5	16500001	108670847	0.03079083423
Chr5	16600001	108770847	0.02978462024
Chr5	16700001	108870847	0.06097391646
Chr5	16800001	108970847	0.03132600816
Chr5	16900001	109070847	0.04910423897
Chr5	17000001	109170847	0.06085528577
Chr5	17100001	109270847	0.03228335906
Chr5	17200001	109370847	0.05472911438
Chr5	17300001	109470847	0.05063719639
Chr5	17400001	109570847	0.06711171488
Chr5	17500001	109670847	0.04037080265
Chr5	17600001	109770847	0.05916333502
Chr5	17700001	109870847	0.04033328348
Chr5	17800001	109970847	0.06201363489
Chr5	17900001	110070847	0.03017938446
Chr5	18000001	110170847	0.03541063332
Chr5	18100001	110270847	0.07839868802
Chr5	18200001	110370847	0.03799442133
Chr5	18300001	110470847	0.02227091779
Chr5	18400001	110570847	0.06702384435
Chr5	18500001	110670847	0.0332085693
Chr5	18600001	110770847	0.03603855025
Chr5	18700001	110870847	0.02518229166
Chr5	18800001	110970847	0.028925496
Chr5	18900001	111070847	0.05132598718
Chr5	19000001	111170847	0.0418697547
Chr5	19100001	111270847	0.04654620556
Chr5	19200001	111370847	0.02130103123
Chr5	19300001	111470847	0.04553994345
Chr5	19400001	111570847	0.04768463223
Chr5	19500001	111670847	0.02673939359
Chr5	19600001	111770847	0.02516092077
Chr5	19700001	111870847	0.02696780396
Chr5	19800001	111970847	0.03536012979
Chr5	19900001	112070847	0.02753519513
Chr5	20000001	112170847	0.02984692114
Chr5	20100001	112270847	0.02759717796
Chr5	20200001	112370847	0.04178438068
Chr5	20300001	112470847	0.02433774895
Chr5	20400001	112570847	0.03053609248
Chr5	20500001	112670847	0.02689283459
Chr5	20600001	112770847	0.04319837278
Chr5	20700001	112870847	0.02710229335
Chr5	20800001	112970847	0.03725671121
Chr5	20900001	113070847	0.02258432611
Chr5	21000001	113170847	0.01756966295
Chr5	21100001	113270847	0.05077633741
Chr5	21200001	113370847	0.01523889493
Chr5	21300001	113470847	0.01968999637
Chr5	21400001	113570847	0.02021520326
Chr5	21500001	113670847	0.04073284255
Chr5	21600001	113770847	0.02556771219
Chr5	21700001	113870847	0.02259606805
Chr5	21800001	113970847	0.04383356135
Chr5	21900001	114070847	0.01782484358
Chr5	22000001	114170847	0.03813233443
Chr5	22100001	114270847	0.02312703745
Chr5	22200001	114370847	0.0266581616
Chr5	22300001	114470847	0.02462855284
Chr5	22400001	114570847	0.02662780634
Chr5	22500001	114670847	0.02892431612
Chr5	22600001	114770847	0.03913616696
Chr5	22700001	114870847	0.01984908002
Chr5	22800001	114970847	0.02400359724
Chr5	22900001	115070847	0.03017315506
Chr5	23000001	115170847	0.02845574137
Chr5	23100001	115270847	0.0405694576
Chr5	23200001	115370847	0.01788883316
Chr5	23300001	115470847	0.01975563836
Chr5	23400001	115570847	0.02139559086
Chr5	23500001	115670847	0.01868617081
Chr5	23600001	115770847	0.02601640422
Chr5	23700001	115870847	0.01578292713
Chr5	23800001	115970847	0.01440407075
Chr5	23900001	116070847	0.01222858863
Chr5	24000001	116170847	0.03388454964
Chr5	24100001	116270847	0.02694847529
Chr5	24200001	116370847	0.01349111673
Chr5	24300001	116470847	0.02301280136
Chr5	24400001	116570847	0.02313441142
Chr5	24500001	116670847	0.02779046464
Chr5	24600001	116770847	0.02173015937
Chr5	24700001	116870847	0.01601256125
Chr5	24800001	116970847	0.0284203115
Chr5	24900001	117070847	0.02320921739
Chr5	25000001	117170847	0.01546585529
Chr5	25100001	117270847	0.02330646873
Chr5	25200001	117370847	0.01678586799
Chr5	25300001	117470847	0.01337324473
Chr5	25400001	117570847	0.02229941375
Chr5	25500001	117670847	0.02160795169
Chr5	25600001	117770847	0.02592627792
Chr5	25700001	117870847	0.01688406497
Chr5	25800001	117970847	0.02679898854
Chr5	25900001	118070847	0.02213755649
Chr5	26000001	118170847	0.02077588084
Chr5	26100001	118270847	0.01461225962
Chr5	26200001	118370847	0.025592477
Chr5	26300001	118470847	0.01650348378
Chr5	26400001	118570847	0.02019421209
Chr5	26500001	118670847	0.01267455452
Chr5	26600001	118770847	0.01392323193
Chr5	26700001	118870847	0.01386660526
Chr5	26800001	118970847	0.01675583048
Chr5	26900001	119070847	0.01675583048
