lib,chrs,start,stop,cos,width
9,Chr3,21453235,21465064,21459149,11829
9,Chr5,6224878,6224981,6224930,103
9,Chr5,25755295,25755658,25755477,363
90,Chr1,16737235,16737379,16737307,144
90,Chr2,826879,827159,827019,280
90,Chr2,9562697,9563116,9562907,419
90,Chr3,4778878,4779485,4779182,607
90,Chr4,16930267,16930916,16930591,649
90,Chr5,20052165,20053529,20052847,1364
90,Chr5,20841237,20841312,20841275,75
90,Chr5,22129686,22137615,22133650,7929
91,Chr1,9005247,9015851,9010549,10604
91,Chr1,24538166,24538388,24538277,222
91,Chr1,28855811,28856017,28855914,206
91,Chr2,1106691,1107733,1107212,1042
91,Chr2,6688048,6688548,6688298,500
91,Chr2,13949565,13950401,13949983,836
91,Chr3,7598267,7598759,7598513,492
91,Chr3,15081971,15082065,15082018,94
91,Chr4,9309859,9310284,9310071,425
91,Chr4,16563229,16563366,16563297,137
91,Chr4,17992357,17998829,17995593,6472
91,Chr5,5710856,5711678,5711267,822
91,Chr5,8879196,8882198,8880697,3002
91,Chr5,21579558,21579614,21579586,56
91,Chr5,26757135,26757636,26757385,501
92,Chr1,21695696,21695885,21695790,189
92,Chr1,23802518,23803153,23802836,635
92,Chr2,350665,351126,350895,461
92,Chr2,13151980,13152474,13152227,494
92,Chr3,5371646,5372409,5372028,763
92,Chr4,5365454,5365591,5365522,137
92,Chr4,6448805,6449092,6448949,287
92,Chr4,17629291,17629338,17629315,47
92,Chr5,1770444,1770823,1770634,379
92,Chr5,7229366,7229441,7229404,75
93,Chr1,559506,560551,560028,1045
93,Chr1,9458448,9458722,9458585,274
93,Chr1,25274320,25275454,25274887,1134
93,Chr2,10169625,10170007,10169816,382
93,Chr3,8236471,8237061,8236766,590
93,Chr4,5740037,5740385,5740211,348
93,Chr4,6207583,6209747,6208665,2164
93,Chr5,2120153,2120472,2120313,319
93,Chr5,26350212,26350402,26350307,190
94,Chr1,21519119,21519591,21519355,472
94,Chr2,7252168,7252380,7252274,212
94,Chr4,4868023,4870041,4869032,2018
95,Chr1,3938146,4010265,3974206,72119
95,Chr1,25027501,25031220,25029361,3719
95,Chr3,9719306,9719521,9719414,215
95,Chr3,11148048,11148876,11148462,828
95,Chr5,7967682,7967914,7967798,232
96,Chr2,9372067,9373865,9372966,1798
96,Chr2,15587615,15588556,15588085,941
96,Chr3,20406439,20406781,20406610,342
96,Chr4,9182671,9194706,9188689,12035
96,Chr5,22376802,22376947,22376874,145
